flow_duration,tot_fwd_pkts,tot_bwd_pkts,fwd_pkt_len_mean,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,fwd_iat_mean,bwd_iat_mean,pkt_len_std,label
0.135085,0.0,2.0,0.0,0.5,7.402746418921419,14.805492837842838,0.0,0.135085,0.5773502691896257,dos
116.580102,12.0,10.0,403.08333333333337,440.2,79.25023088416924,0.188711449231705,10.596687909090909,0.023463111111111108,533.5581620151306,dos
0.062599,1.0,1.0,0.0,0.0,0.0,31.949392162814103,0.0,0.0,0.0,dos
0.008275,4.0,5.0,10.75,24.4,19939.577039274925,1087.6132930513595,0.0014486666666666667,0.00199775,39.22371731491037,dos
0.141419,4.0,5.0,10.75,11.8,721.2609338207737,63.640670631244745,0.045745,0.035238,21.410277905716217,dos
117.681537,89.0,52.0,86.12359550561796,419.2692307692308,250.3961177869388,1.1981488651019232,1.334804238636363,2.306696411764706,267.0877412991702,dos
0.013472,4.0,5.0,10.0,54.4,23159.14489311164,668.0522565320665,0.0014366666666666668,0.0033117499999999996,85.43847689029418,dos
0.013874,4.0,5.0,10.0,44.2,18812.166642640917,648.6954014703763,0.0016113333333333333,0.00341075,69.50371692698647,dos
119.989953,8.0,7.0,357.375,46.285714285714285,26.52722099157752,0.1250104665013078,17.141393714285716,15.073219666666667,446.8356707634997,dos
110.270465,13.0,15.0,0.8461538461538461,0.0666666666666666,0.1088233372372194,0.2539211202201786,8.353947666666667,7.876459428571427,0.5061201788784757,dos
90.043636,2.0,4.0,1.0,0.25,0.033317179683859,0.0666343593677181,45.022811,30.014545333333327,0.5345224838248487,dos
118.990735,24.0,1.0,0.0,0.0,0.0,0.2101003914296352,5.0443949130434795,0.0,0.0,dos
30.799729,16.0,28.0,207.0,575.2857142857142,630.5250283208661,1.4285839982553097,2.0451248,1.1407203703703703,523.3084678516607,dos
90.69978,2.0,4.0,1.0,0.25,0.0330761552012584,0.0661523104025169,45.241507,30.23326,0.5345224838248487,dos
0.000418,1.0,1.0,0.0,39.0,93301.43540669855,4784.688995215311,0.0,0.0,22.516660498395403,dos
119.846256,1065.0,818.0,61.4732394366197,13.962102689486544,641.5719820233684,15.711796620496848,0.11263643327067671,0.14599977723378202,61.28289231107172,dos
115.020529,23.0,1.0,0.0,0.0,0.0,0.2086584039271806,5.228122363636364,0.0,0.0,dos
109.940341,1052.0,785.0,64.80703422053233,13.74012738853503,718.234992558373,16.7090622358539,0.10432038820171272,0.14023002678571428,63.4036509656197,dos
119.895193,1056.0,816.0,61.78125,13.73529411764707,637.6319023899482,15.613636820285196,0.11326585213270148,0.14641194233128865,61.18633314573245,dos
119.876345,3.0,4.0,22.666666666666668,14.75,1.0594250266806182,0.0583935054075931,37.4359145,39.958496333333336,28.841624186482385,dos
39.024319,1.0,2.0,0.0,0.5,0.025625046781726,0.076875140345178,0.0,0.004924,0.5773502691896257,dos
0.00024,1.0,2.0,0.0,12.0,100000.0,12500.0,0.0,8.6e-05,13.856406460551018,dos
110.431703,5.0,4.0,23.2,49.75,2.852441748543894,0.0814983356726826,27.56512325,36.79527966666666,26.18332802885582,dos
0.079362,4.0,5.0,10.75,24.4,2079.080668329931,113.40440009072351,0.0015676666666666666,0.019785,39.22371731491037,dos
0.148585,4.0,5.0,10.75,11.8,686.4757546185685,60.57139011340311,0.024597,0.03689125,21.410277905716217,dos
62.874517,2.0,1.0,308.0,308.0,14.695937942553105,0.0477140842290685,59.801752,0.0,0.0,dos
117.695346,82.0,49.0,89.68292682926825,402.79591836734704,230.1790250907627,1.1130431614517706,1.4505393209876545,2.450997166666666,276.1186140271242,dos
0.009054,4.0,5.0,10.0,54.4,34459.90722332671,994.0357852882704,0.0015683333333333333,0.00213975,85.43847689029418,dos
0.009119,4.0,5.0,10.0,44.2,28621.559381511128,986.9503235003838,0.0015093333333333332,0.00217,69.50371692698647,dos
119.999342,7.0,10.0,210.2857142857143,28.7,14.658413710301843,0.1416674434764817,19.976583833333336,13.333260222222222,314.14230674789553,dos
110.278591,11.0,13.0,1.0,0.0769230769230769,0.1088153184692031,0.2176306369384062,10.023567900000002,9.189882583333333,0.5099019513592784,dos
31.114176,13.0,33.0,254.7692307692308,601.9696969696969,744.9016165493182,1.4784257825114828,2.58049625,0.972318,563.6099721793923,dos
0.000197,1.0,1.0,0.0,0.0,0.0,10152.284263959393,0.0,0.0,0.0,dos
115.918305,23.0,1.0,0.0,0.0,0.0,0.2070423648793001,5.1340285,0.0,0.0,dos
119.976421,1032.0,802.0,61.97093023255815,13.735660847880316,624.8727822944477,15.286336971162026,0.11608936469447138,0.1497832971285891,61.900328795332754,dos
119.949233,1021.0,773.0,64.6885406464251,13.725743855109975,639.0787009034063,14.956327398942184,0.11756505686274528,0.15537465414507765,63.021710999959055,dos
119.752458,1037.0,798.0,61.64223722275796,13.739348370927312,625.3483331423561,15.323276287155624,0.11531706660231655,0.14958913801756596,61.78350616216367,dos
117.966451,24.0,1.0,0.0,0.0,0.0,0.2119246598340065,5.128974782608696,0.0,0.0,dos
0.015775,4.0,5.0,10.75,11.8,6465.927099841521,570.5229793977812,0.0014993333333333332,0.003841250000000001,21.410277905716217,dos
0.016209,4.0,5.0,10.75,24.4,10179.529890801408,555.2470849528039,0.001793,0.003807500000000001,39.22371731491037,dos
103.596439,20.0,31.0,156.95000000000005,460.774193548387,168.18145650739982,0.4922949137276813,5.427847052631579,3.453214633333333,501.3261008080796,dos
119.993208,3.0,5.0,22.666666666666668,11.8,1.0583932383906265,0.0666704402135827,37.4264965,29.998302,27.492928383697343,dos
0.280716,1.0,2.0,0.0,136.0,968.9508257455932,10.686957636899926,0.0,0.239015,70.38169743145822,dos
117.642896,110.0,77.0,68.60000000000005,283.54545454545456,249.73033645822525,1.5895562448581682,1.0774360458715593,1.5473547631578946,212.55389684139985,dos
0.008708,4.0,5.0,10.0,44.2,29972.439136426277,1033.5323840146991,0.001498,0.0021165,69.50371692698647,dos
0.009274,4.0,5.0,10.0,54.4,33642.44123355618,970.4550355833512,0.0016803333333333332,0.0021805,85.43847689029418,dos
38.707709,2.0,1.0,308.0,308.0,23.871213871118023,0.0775039411399935,37.069098,0.0,0.0,dos
119.884706,6.0,3.0,245.3333333333333,64.66666666666666,13.896685036705184,0.0750721280494277,23.97693,45.155447,413.1989028704376,dos
110.299874,13.0,15.0,0.8461538461538461,0.0666666666666666,0.1087943219227974,0.2538534178198607,9.189327333333337,7.878562428571428,0.5061201788784758,dos
66.082423,20.0,65.0,194.3,892.1230769230768,936.3155464199608,1.2862724479700145,3.4652803157894736,1.032537859375,568.862470667134,dos
0.00011,1.0,1.0,0.0,0.0,0.0,18181.81818181818,0.0,0.0,0.0,dos
